text,label
Your delivery partners are not working properly please focus on that that is my special suggestion for you because your partners are updated the fake status of delivery attempt so your customer need to go to your office and collect product last time I ordered a medicine from netmeds and a fake status updated as delivery attempt and the executive can't called me so I need to place an another order and after that I go to your office and collect both deliveries that is totally waste of my time,0
mohd sadik,1
it good already,2
not applicable at all,0
there no toll free number work,1
late delivery wrong remark give by your rta,0
Keep this experience up,1
please dispatch credit card immediately to office address,1
good delivery exceptional thanks bluedart,2
this item delay by more than day after reach my citycomplaint bluedart customer care also didnt help,0
blue dart service very slow delivery boy tell me blue dart software very slow thats why he take time,0
Ok fine good service,2
return policy not happy your product airberts not work power bank not work please policy return policyplease call me,0
delivery man deliver courier km before exact location of addressee ive call by delivery man by walk km before exact location,1
arrive on time behaving politely,1
speed respect talk,1
expect material not receive,1
provide mobile number of delivery boy on day of delivery can helpful,1
delivery person leave courier at gate with watchman have go down collect it this safety of credit card or any important document,1
dont betterworst product delivery meiam pay best cast bad product,0
delivery agent didnt deliver at my adress they deliver it at nihal singh wala say pick up from there,1
Haw Tom sat ATM,1
get something elsescammes,1
because here delivery boy come my house deliver it,1
refund because wrong product recive face scam through distributor,0
good delevary,1
please return tiskondi chala nen chain set order pedithey miru veredhi pompincharu please,1
surprisingly bluedart,1
nice delivery boy,2
shipment suppose deliver on st oct but deliver on rd nov it travel all over jaipur over past day very poor service delivery person good no issue with him,1
delivery boy not cooperate,0
last time experience very bad,0
recived my order five day late,1
by deliver order earlier,1
fast hassle free delivery,2
Credit card should be issued in patna too,1
Great service,2
courier person not dispatch card at home address he call away from home km distance comr collet your card otherwise cancel your card,1
my self pickup from your location your delivery agent not even call once remak address incomplete,1
kindly improve service faster,1
sachin singh,1
ok late no problem,1
agent prompt in delivery of item,1
your delivering at pm university use your brain u charge so much but delivery service pathetic delay by day,0
No need for changes..,1
ngddhm,1
unfeed me,0
wrong item recievedplease exchange this item,0
belate delivery item,1
your delivery person wrongly report that im unavailable on th,0
definitely contact,1
delivery staff rude experience not good,0
exucative didnt deliver currier in my address nor call meafter,0
delivery address give,1
check book passbook problem,1
this delivery not make,0
not deliver cancel my courier,0
exvellant,1
delay delivery poor service,0
product different from what order,1
please ask delivery partner deliver product at doorstep,1
good behaviour timely reach product that mean shipment,1
The consignment I have received was in open condition. There were two credit card inside. I don?t know what documents are also missing.,1
